CORE_CUSTOMER_ID,STORE,STORE_CITY,STORE_ZIP,NUM_SHOP,MSRNAME,USER_NAME,USER_PREFERRED_STORE,USER_CLOSEST_STORE,USER_POSTAL
116455630,7041,Helena,59623,,ABDULAZIZ STAMPER,abdulaziz stamper,,,
119375738,7001,Albany,12207,8,shamone spurgeon,,,,
118684774,7092,Columbia,29217,,kiesha bolanos,kiesha bolanos,,,
114152575,7050,Salem,97301,5,robina morales,robina morales,,,
114251623,7088,Bismarck,58501,,CODY G CARNES,,,,
110076006,7070,Frankfort,40601,,anabel conroy,anabel conroy,,,
111545347,7080,Denver,80202,,ander macdonald,,,,
112757938,7064,Annapolis,21401,4,carletha luong,,,,
119555676,7049,Tallahassee,32301,14,catiria ezekiel klein,catiria klein,7049,,
113235091,7046,Boston,2201,2,sudeep almeida,,,,
110822201,7087,Boise,83702,,lateef eddie mcknight,,,,
114339168,7040,Augusta,4330,14,curits kylen barnett,,,7040,
114384371,7032,Nashville,37219,,SELIA GIDDENS,selia giddens,,7032,
110589054,7083,Atlanta,30303,,shazia ernesto wilhelm,,,,
116475250,7089,Richmond,23219,,vinay l mahan,,7089,,
114998159,7012,Trenton,8608,5,MARGARET HOROWITZ,,,,
116035022,7085,Little Rock,72201,,desma franks,,,,
114923335,7097,Sacramento,95814,11,shatonya woo,shatonya woo,,,
119854707,7044,Harrisburg,17101,15,,,,,
117421097,7044,Harrisburg,17101,3,kaeli rodas,,,7044,
115126162,7050,Salem,97301,,CHERRY FLORA,cherry flora,,,
112568432,7041,Helena,59623,7,nichol allred,,,,
114199449,7068,Topeka,66603,,noora salmeron,,,,
113485507,7045,Indianapolis,46225,,nickie asa gayle,,,,
119856600,7051,Hartford,6103,,anamda heilman,,,,
111322508,7063,Olympia,98507,,JAMON ADCOCK,,,,
112298251,7089,Richmond,23219,,pauline derek cantrell,,,,
118812716,7001,Albany,12207,,TORRIAN MCDANIEL,,,,
118352864,7097,Sacramento,95814,,JAZLYN STREETER,jazlyn streeter,,7097,
114185730,7080,Denver,80202,,harlin k hooker,,,,
113981273,7076,Salt Lake City,84111,,georganna scoggins,,,,
116768035,7046,Boston,2201,3,YOSEF GILBERT,,,,
119340391,7001,Albany,12207,13,sapphira waiters,sapphira waiters,,,
110315237,7026,Honolulu,96813,5,akiko clarkson,,,,
111744216,7032,Nashville,37219,14,courtnei ivey,,,,
118920694,7044,Harrisburg,17101,,DISCOVER CARDMEMBER,,,,
110168012,7015,Des Moines,50309,,ROCKY OGDEN,,7015,,
112516760,7088,Bismarck,58501,6,parks donnelly,parks donnelly,,,
119327147,7024,Cheyenne,82001,8,emilyn c huerta,,7024,7024,
112962736,7080,Denver,80202,4,shawnette mason winslow,shawnette winslow,,,
110538489,7075,Dover,19901,,myron hollins,,7075,,
117327417,7045,Indianapolis,46225,11,ZENA COHEN,,,,
119860812,7051,Hartford,6103,10,ROSHANNA BURROWS,,,,
118025992,7001,Albany,12207,14,dragan jakob lovett,,,,
112180563,7083,Atlanta,30303,,ambika louie,,7083,,
117445873,7041,Helena,59623,,janique   brill,,,,
112195032,7087,Boise,83702,,DISCOVER CARDMEMBER,,,,
110720664,7067,Lincoln,68502,8,ZULAY C PEEK,,,,
113631629,7028,Montgomery,36104,,DISCOVER CARDMEMBER,,,,
115902520,7046,Boston,2201,7,CHAI ROBERT DUTTON,,,,
112446113,7088,Bismarck,58501,,jady humphrey,,,7088,
112314602,7075,Dover,19901,14,MABEL VANWINKLE,mabel vanwinkle,,,
112477396,7052,Charleston,25301,12,jeriah   quach,,,,
110091086,7057,Montpelier,5602,3,BURAK KASH SALGADO,,,7057,
115816034,7065,Springfield,62701,5,,alyn alvarado,,,
114687998,7082,Oklahoma,73102,,dai denver mcmahan,,,,
113994811,7068,Topeka,66603,14,crystal bloom,,,,
118233515,7078,Jefferson,65101,,UTOPIA NEAL,,,,
116876410,7041,Helena,59623,,mikiala ferry,,,,
110537242,7074,Austin,78701,,robie felix,,7074,,
112000709,7086,Carson,89701,3,,rashidi mariano,,,
114998270,7078,Jefferson,65101,5,destine b vuong,,,,
116812315,7067,Lincoln,68502,8,teisha schubert,,7067,7067,
112918047,7026,Honolulu,96813,,kaili axton harbin,kaili harbin,,,
117553977,7057,Montpelier,5602,,EMILY DAVID LOFTON,emily lofton,,,
110208612,7013,Baton,70802,,jillean valdovinos,jillean valdovinos,,,
114970853,7032,Nashville,37219,,ambr samir madrid,,,,
117378469,7076,Salt Lake City,84111,12,colbi kohl,colbi kohl,7076,7076,
117477126,7037,Lansing,48933,,NICOS WILLARD,,,,
118622981,7061,St. Anne,55102,,ELEFTHERIA BRUNO COLSON,,,7061,
117931642,7041,Helena,59623,,shantrel brockman,shantrel brockman,,,
116861433,7060,Jackson,39205,1,ACACIA SHIELDS,,,,
116748147,7038,Columbus,43215,15,tequan barreto,tequan barreto,,,
114051122,7024,Cheyenne,82001,,daniel casarez,,,,
117179339,7092,Columbia,29217,,TIPHANIE C NEUMANN,,,,
111048790,7055,Juneau,99801,11,keana farrington,keana farrington,,,
113529704,7032,Nashville,37219,,CHINITA A SCOGGINS,,,,
117023929,7088,Bismarck,58501,13,alaa norris,,,,
113642364,7026,Honolulu,96813,,nakiya redden,,,,
115750227,7028,Montgomery,36104,14,NJIDEKA HENDRIX LOY,,7028,,
116114469,7001,Albany,12207,,takita riggs lundy,,7001,,
113814573,7089,Richmond,23219,15,eben deguzman,,7089,,
119186093,7026,Honolulu,96813,11,sherra ballinger,,,,
113585516,7021,Madison,53703,,,lindsey mcclellan,,,
111308905,7012,Trenton,8608,,donnita mcvay,,,,
115289253,7082,Oklahoma,73102,,PAMELIA CHAMBERS,,,7082,
118915507,7062,Santa,87501,13,VALUE LINK CTS,,,,
115520582,7041,Helena,59623,,derion t mott,,,,
116798340,7045,Indianapolis,46225,,marisel carman,,,,
113351034,7044,Harrisburg,17101,10,BASHEER METZ,,,,
112692602,7038,Columbus,43215,,shanessa mills,,,7038,
113505128,7088,Bismarck,58501,5,fredy showalter,,,,
116691686,7062,Santa,87501,,shiron vera,shiron vera,7062,,
112490593,7076,Salt Lake City,84111,,JAMAHL NAGLE,,,,
117694599,7075,Dover,19901,,ANTERO MCNEILL,antero mcneill,,,
110194020,7063,Olympia,98507,,kelii navarro,,,,
111487411,7046,Boston,2201,1,YONG WILKINS,,,,
113627972,7051,Hartford,6103,,loranzo jauregui,loranzo jauregui,,,
111589954,7021,Madison,53703,8,macie ventura,,,7021,
115966324,7080,Denver,80202,,dezeray amaral,,,,
110979842,7032,Nashville,37219,,LORRENA CARDEN,lorrena carden,,,
113818065,7045,Indianapolis,46225,,aarik roger nutt,,,,
113736402,7089,Richmond,23219,,DARL A SCHOEN,,,7089,
110926601,7038,Columbus,43215,7,EMMALINE PETER DRISCOLL,emmaline driscoll,,,
114124105,7087,Boise,83702,,asusena nieto,,,,
116962089,7024,Cheyenne,82001,10,VALUE LINK CTS,evonne gavin,,,
110508969,7050,Salem,97301,,master jaxxon freund,,,,
115552018,7028,Montgomery,36104,7,,antwyne hilliard,,7028,
119619113,7046,Boston,2201,,babette ryder whiting,,,7046,
113350848,7044,Harrisburg,17101,12,arie welker,arie welker,7044,,
112781428,7076,Salt Lake City,84111,1,lakeyia korbin soliz,,,,
111937279,7052,Charleston,25301,,ronney chapin,,,7052,
116896551,7063,Olympia,98507,2,raelynn b crosby,raelynn crosby,,,
114044847,7044,Harrisburg,17101,,tauren ahmed,,,,
114923435,7055,Juneau,99801,5,cameisha shields,,,,
119421071,7041,Helena,59623,14,ALEZ G BRANCH,,,,
114502761,7076,Salt Lake City,84111,11,cristin buck,,,,
113532896,7070,Frankfort,40601,2,,,,7070,
114297407,7065,Springfield,62701,,charisma perdue,charisma perdue,,,
117471792,7076,Salt Lake City,84111,,alyce farrington,,7076,7076,
117898333,7091,Providence,2903,,brandom seiler,,,,
119196052,7080,Denver,80202,2,marinna thorpe,,,,
113895548,7040,Augusta,4330,,zita baker,zita baker,,,
113137670,7045,Indianapolis,46225,11,TYLA BAPTISTE,,,,
119100280,7001,Albany,12207,,johnson baum,johnson baum,7001,,
112065797,7080,Denver,80202,,DISCOVER CARDMEMBER,,,,
118666232,7085,Little Rock,72201,15,siedah clemente,,,,
117650639,7015,Des Moines,50309,,ines boston malone,,,,
115652398,7070,Frankfort,40601,9,mathew     crook,,,,
117817575,7021,Madison,53703,4,lina su,,,,
115730832,7089,Richmond,23219,1,dorene melo,,,,
117218513,7078,Jefferson,65101,4,,shanine belt,7078,,
118416009,7052,Charleston,25301,10,VISA CARDHOLDER,,,,
119167381,7075,Dover,19901,,laria aguiar,,,,
117433366,7085,Little Rock,72201,,REA REIGN SU,,,7085,
115039761,7013,Baton,70802,,jennfier epperson,,,,
116101087,7024,Cheyenne,82001,2,creston harley cosgrove,,,,
114105326,7083,Atlanta,30303,,KHALID CHONG,,,,
117125633,7052,Charleston,25301,3,JESALYN BURT,,7052,,
111519899,7061,St. Anne,55102,,latrece trice,,,,
110285527,7068,Topeka,66603,14,markel vicente,markel vicente,,,
114082565,7065,Springfield,62701,6,percy langford,,,,
113900457,7096,Raleigh,27601,15,alannah   hopkins,,,7096,
116983725,7085,Little Rock,72201,,TRENTON PEYTON,trenton peyton,7085,,
110612975,7024,Cheyenne,82001,14,WM HERMANN,,,,
111102738,7045,Indianapolis,46225,,ASAF B VILLANUEVA,,,,
113092022,7078,Jefferson,65101,2,darryl mccue,,,,
112783876,7082,Oklahoma,73102,6,VALARIE FLYNN LEMON,,,,
112283690,7058,Pierre,57501,,DELMAR WINSTON,delmar winston,,,
110949723,7058,Pierre,57501,,jerrick muir,,,,
110729425,7013,Baton,70802,3,kristyne b staten,kristyne staten,7013,,
111942533,7057,Montpelier,5602,,tyquan eduardo ybarra,,,,
117502845,7049,Tallahassee,32301,7,TERRIAL MCCRARY,,,,
117779774,7055,Juneau,99801,,MARQUS MATTSON,marqus mattson,,,
118628093,7007,Concord,3301,,,deryl desantis,,7007,
111510663,7060,Jackson,39205,5,tamesha eric donohue,,,,
118790767,7078,Jefferson,65101,4,traves andrus,,,,
118473378,7075,Dover,19901,,donya meadows,,,,
111165610,7088,Bismarck,58501,11,VISA CARDHOLDER,,,,
117203298,7028,Montgomery,36104,14,kameelah hanks,,,,
111047176,7061,St. Anne,55102,9,minette nolan,,7061,,
110200467,7001,Albany,12207,,dominic j curiel,dominic curiel,,,
119677663,7004,Phoenix,85001,,RONEY SCHMIDT,roney schmidt,7004,,
115974628,7088,Bismarck,58501,3,rickita s shanahan,,,,
112501500,7087,Boise,83702,,brya ameer tilley,,,,
117273823,7070,Frankfort,40601,,jeny koda east,jeny east,,,
113062964,7001,Albany,12207,,joani givens,joani givens,,,
117273050,7001,Albany,12207,14,marina julian,,7001,,
112506526,7088,Bismarck,58501,2,TARIK   YODER,,,,
113712170,7038,Columbus,43215,,adryan briseno,adryan briseno,7038,,
117463687,7021,Madison,53703,,toye greenwood,,,,
111747987,7026,Honolulu,96813,,christhoper andrus,,,,
114921739,7046,Boston,2201,,daya dillon carlton,,,7046,
112592680,7021,Madison,53703,,steffen vanhorn,,,7021,
119616487,7080,Denver,80202,,kindra kingsley mcfadden,kindra mcfadden,,,
112627738,7049,Tallahassee,32301,,ROCKY ENG,rocky eng,,,
117952940,7076,Salt Lake City,84111,,winter delvalle,winter delvalle,,,
113534618,7070,Frankfort,40601,3,joushua shade,,,,
119112622,7060,Jackson,39205,,suzana jadiel switzer,suzana switzer,,,
118986036,7082,Oklahoma,73102,12,aiysha c simon,,,,
114062592,7046,Boston,2201,,,,,,
116098991,7013,Baton,70802,,carson koen kane,,,,
111780856,7037,Lansing,48933,10,shanaya sepulveda,,7037,,
117335475,7062,Santa,87501,,kendrix bristow,,,,
116975495,7038,Columbus,43215,,huong milan talbott,,,,
117806681,7028,Montgomery,36104,,mckenna harp,,,,
113997728,7091,Providence,2903,,COREEN CRISTIAN OROURKE,,,,
119471919,7026,Honolulu,96813,,JAMEEKA JERRY CROFT,,,,
110335035,7032,Nashville,37219,,colin roland,,,,
112894322,7052,Charleston,25301,15,FRANCOIS GALLARDO,francois gallardo,,,
117096906,7024,Cheyenne,82001,3,kenji weiss,,,,
114237771,7049,Tallahassee,32301,,reed villegas,,,,
115345714,7026,Honolulu,96813,10,valincia trapp,,,,
118392252,7074,Austin,78701,13,shanda basham,,,,
119160323,7068,Topeka,66603,14,amaris m thatcher,amaris thatcher,7068,,
113374593,7050,Salem,97301,6,,jahira covington,7050,,
118121449,7075,Dover,19901,8,chemise horst,chemise horst,,,
114037776,7038,Columbus,43215,9,MEGGI  WALLING,,,,
114070553,7007,Concord,3301,,aliyah adrian harmon,aliyah harmon,,7007,
116019919,7055,Juneau,99801,14,AIDEN JAMIR ALCANTARA,,,,
113464771,7013,Baton,70802,,martisha abdullah,,,,
111062478,7082,Oklahoma,73102,,kiann menjivar,,,,
110247223,7068,Topeka,66603,2,emmalynn ibanez,,,,
117293220,7074,Austin,78701,,adriano l brownell,,,,
111733254,7061,St. Anne,55102,,CARLESHA O BERNIER,,,,
115126564,7013,Baton,70802,,porschia swift,porschia swift,,,
112700360,7004,Phoenix,85001,11,mechel shore,,,,
116833547,7013,Baton,70802,12,ivin hazel,,,,
116019066,7085,Little Rock,72201,,ELISEO ARAIZA,,,,
116594866,7021,Madison,53703,12,TIKEISHA AMEZCUA,,,,
113838282,7052,Charleston,25301,12,tameria newman,,,,
119854904,7074,Austin,78701,,naquan pressley,,,,
119835491,7052,Charleston,25301,,ELECTA TYSON,,,,
115113535,7055,Juneau,99801,,LESLYE SPIVEY,leslye spivey,,,
110263070,7007,Concord,3301,5,andraya kolb,,,,
113438094,7060,Jackson,39205,11,cheyla d kennedy,cheyla kennedy,7060,,
117829034,7065,Springfield,62701,,VISA CARDHOLDER,telena honeycutt,,,
110359477,7049,Tallahassee,32301,11,dawud mccray,,,,
118810442,7082,Oklahoma,73102,,tashunda luna,tashunda luna,,,
110307556,7074,Austin,78701,12,BULMARO RYDER DIAMOND,,,,
119031189,7097,Sacramento,95814,,WAYDE DONATO,wayde donato,,,
117728928,7012,Trenton,8608,,mathaniel law,,,7012,
116133728,7058,Pierre,57501,,reza aron choate,reza choate,7058,,
118102253,7052,Charleston,25301,9,ELLERY LIN,,,,
115771894,7032,Nashville,37219,5,ANNALYNN G DUNAWAY,annalynn dunaway,,7032,
110614375,7086,Carson,89701,,jamelia d duckworth,,7086,,
113545029,7080,Denver,80202,14,KAMRIN BAUMAN,,,,
117274454,7058,Pierre,57501,,jeannete murry,jeannete murry,,,
111889959,7089,Richmond,23219,10,KENNARD  REISS,,,,
118255254,7075,Dover,19901,13,nika melgar,,,,
117588380,7085,Little Rock,72201,,DARCELLE DERRICK CLEMENT,,,,
110486699,7061,St. Anne,55102,7,DINESH DENVER EAVES,dinesh eaves,,,
118048630,7085,Little Rock,72201,,KEMAL PARRISH,,,7085,
117447531,7058,Pierre,57501,,danay munguia,,,7058,
118612754,7089,Richmond,23219,,coda b stidham,coda stidham,,,
115440253,7049,Tallahassee,32301,,dathan beckett,dathan beckett,,,
112209112,7064,Annapolis,21401,8,camaron butterfield,,,,
116586455,7083,Atlanta,30303,,thelbert schofield,,,,
119453752,7004,Phoenix,85001,,TOSH SPRAGUE,tosh sprague,,,
112652637,7044,Harrisburg,17101,,aleen staley,,,,
110109865,7062,Santa,87501,15,ANGELEE BACKUS,angelee backus,,,
115456101,7051,Hartford,6103,,lurdes tate lew,lurdes lew,,,
112890681,7063,Olympia,98507,15,CHASE VISA CARDHOLDER,,,,
114619228,7061,St. Anne,55102,7,aquino florez,,,,
117183312,7097,Sacramento,95814,9,kinyata leavitt,kinyata leavitt,,,
113421570,7024,Cheyenne,82001,,,talissa davenport,,,
111343410,7004,Phoenix,85001,13,taralynn tony still,taralynn still,,,
119446967,7063,Olympia,98507,9,landin egan,,,,
111193939,7057,Montpelier,5602,6,,,,,
111689858,7037,Lansing,48933,,JUNIOR ALEJANDRO PLATT,junior platt,,,
112603468,7007,Concord,3301,,marylou pemberton,,,,
119744299,7007,Concord,3301,6,doretha gordon,,,,
117170020,7082,Oklahoma,73102,7,SANTOS STANFIELD,,,7082,
119258756,7015,Des Moines,50309,3,jessia nguyen,,,,
115224709,7001,Albany,12207,,redell ridenour,redell ridenour,,7001,
112939323,7015,Des Moines,50309,,,,,,
113612546,7052,Charleston,25301,8,eoin glenn,,,,
115966103,7040,Augusta,4330,7,tien  bolt,,,,
114856267,7061,St. Anne,55102,,   jamere ennis   ,,,,
115014332,7080,Denver,80202,12,  marianela skaggs  ,,,,
113196169,7061,St. Anne,55102,11,hortencia c frazier,,7061,7061,
114784524,7037,Lansing,48933,9,VALUED CUSTOMER,,,,
117815057,7032,Nashville,37219,7,marquis macklin,,,7032,
117021894,7067,Lincoln,68502,11,laysa wren,,,,
110588265,7041,Helena,59623,7,general dillon russell,general russell,,,
116960050,7061,St. Anne,55102,8,simeon moses sewell,,,,
118185266,7041,Helena,59623,,dayla schneider,dayla schneider,,,
115456807,7004,Phoenix,85001,14,,,,,
116940341,7050,Salem,97301,1,vianney bradley glenn,vianney glenn,,,
116662587,7060,Jackson,39205,12,JAMISON GREY,,,,
117586996,7045,Indianapolis,46225,,gunther whiteside,gunther whiteside,7045,,
115745436,7067,Lincoln,68502,,CHEMERE HILL,,7067,,
115869078,7024,Cheyenne,82001,2,tramaine     rankin,,,7024,
110406834,7028,Montgomery,36104,,mairin d metcalf,mairin metcalf,,7028,
114946271,7040,Augusta,4330,,fuquan m timmerman,fuquan timmerman,,,
115793073,7092,Columbia,29217,,,christain bright,,,
111243224,7041,Helena,59623,,latasha brownlee,,,,
113926227,7083,Atlanta,30303,,VISA CARDHOLDER,,,,
117617080,7058,Pierre,57501,,SOPHANNA MENESES,sophanna meneses,,7058,
115567187,7062,Santa,87501,15,RAYSHAWN NEFF,,,,
110970282,7037,Lansing,48933,,shylo gavin,,,7037,
118092438,7088,Bismarck,58501,1,lluvia g barahona,lluvia barahona,,,
117099934,7086,Carson,89701,2,leah davison,,,,
119388586,7001,Albany,12207,,venita hogue,,,,
110030578,7044,Harrisburg,17101,3,CHIRAG THATCHER,,,,
118523177,7050,Salem,97301,,KIRSTON   FORSYTH,,,,
115379244,7091,Providence,2903,9,janalee gael gunther,,,,
115361615,7046,Boston,2201,9,MONESHA CALABRESE,monesha calabrese,,,
112275644,7096,Raleigh,27601,,cherina f beaty,,,,
119493346,7074,Austin,78701,10,roque michels,,,,
115769740,7050,Salem,97301,8,KARISA CREWS,karisa crews,,,
116953249,7074,Austin,78701,5,cherylynn chin,cherylynn chin,,7074,
115575339,7082,Oklahoma,73102,12,SANTOSH POWER,,,,
118910438,7024,Cheyenne,82001,,barri benson,,,7024,
114964896,7087,Boise,83702,4,CHRISTINIA ERIK ACKER,christinia acker,,,
115608840,7045,Indianapolis,46225,7,aishia tate hague,,7045,,
116369560,7007,Concord,3301,7,artur winston ramirez,artur ramirez,,,
117906082,7070,Frankfort,40601,,CARALEE CHING,,7070,7070,
115238228,7089,Richmond,23219,,cardell bail,,,,
115036541,7096,Raleigh,27601,,KELLEIGH CHENG,kelleigh cheng,7096,,
119113390,7007,Concord,3301,,shaqueena gage unruh,,,,
114424703,7083,Atlanta,30303,,DOREEN GIBBONS,,,,
113163895,7070,Frankfort,40601,8,coral ornelas,,,,
114598965,7080,Denver,80202,,maurica cordova,,7080,,
113136150,7075,Dover,19901,,orenthal pickard,orenthal pickard,,,
118093663,7083,Atlanta,30303,,BOAZ REAVES,,,,
110687697,7065,Springfield,62701,9,nichoals walter ives,,,,
117499841,7055,Juneau,99801,12,dietra  weller,,,7055,
119331403,7004,Phoenix,85001,,LAKISHIA KUYKENDALL,,,,
118609394,7004,Phoenix,85001,13,windell duque,,,,
110501546,7004,Phoenix,85001,2,latysha hofmann,,,,
110604892,7074,Austin,78701,,tenise lian tellez,,,7074,
112887229,7052,Charleston,25301,,ashkan beatty,,,,
116155638,7088,Bismarck,58501,,dannah smith,,,,
117504884,7038,Columbus,43215,,mikkel caceres,,,,
116737607,7021,Madison,53703,8,nathon staggs,nathon staggs,,,
113520380,7040,Augusta,4330,,bernardette soria,,,,
116994866,7097,Sacramento,95814,2,quandra h rainey,,,,
117935937,7038,Columbus,43215,,,,,,
115118738,7007,Concord,3301,,philicia m mcvay,philicia mcvay,7007,,
117919552,7051,Hartford,6103,11,DONIELLE LANCASTER,,,7051,
116615330,7046,Boston,2201,,kereem woodbury,kereem woodbury,,,
119563406,7028,Montgomery,36104,4,,torry gantt,,,
119375093,7045,Indianapolis,46225,13,garry gurrola,,,,
115022228,7063,Olympia,98507,,VLADIMIR VALENTIN GOFORTH,,,,
115104509,7087,Boise,83702,4,HILBERT FLANNERY,,,,
110003392,7091,Providence,2903,,KEYANNA MEEKER,,7091,,
111680910,7061,St. Anne,55102,12,CHUNG KIDD,,,,
118169117,7057,Montpelier,5602,13,chett musser,chett musser,,,
119757693,7028,Montgomery,36104,12,bibi ta,,7028,,
119555676,7049,Tallahassee,32301,14,catiria ezekiel klein,catiria klein,7049,,
113082479,7041,Helena,59623,,marnita griego,marnita griego,,,
116877744,7060,Jackson,39205,,casi kingsley switzer,,,,
118440345,7057,Montpelier,5602,,mecaela parris,mecaela parris,,,
119396711,7062,Santa,87501,10,ROBIN NG,robin ng,,,
114427223,7091,Providence,2903,14,felisa baker lawless,felisa lawless,,,
111525881,7088,Bismarck,58501,,elliot moody,,,,
110433919,7091,Providence,2903,6,adele rockwell,,,,
110009562,7015,Des Moines,50309,5,SHEENA BOX,,,,
111077128,7001,Albany,12207,8,vanity david troy,vanity troy,,,
118659834,7013,Baton,70802,6,rise nation,,,7013,
119012695,7083,Atlanta,30303,,randolph antonio ammons,,,,
117394753,7032,Nashville,37219,,seleena porras,seleena porras,,,
118390102,7062,Santa,87501,,markeda dangelo hamblin,,,,
118239835,7052,Charleston,25301,5,CHASE VISA CARDHOLDER,,,,
110990352,7044,Harrisburg,17101,4,DARRON HELMS,,,,
111988920,7004,Phoenix,85001,4,CHASE VISA CARDHOLDER,massimo deutsch,,,
110837598,7026,Honolulu,96813,,CHASE VISA CARDHOLDER,tylan velazquez,,,
114918758,7052,Charleston,25301,4,karli harlem delgado,karli delgado,,,
113733208,7089,Richmond,23219,,yolanda   mcdougal,,,,
115070451,7087,Boise,83702,7,JAQUILA LAW,,,7087,
115013830,7083,Atlanta,30303,6,CATHLIN ROBINS,,,7083,
119551981,7062,Santa,87501,,TENECIA TORREZ,tenecia torrez,,,
119573812,7015,Des Moines,50309,10,TY BAEZ,,7015,,
117644382,7004,Phoenix,85001,13,JERMAL BARE,,,,
114620387,7061,St. Anne,55102,5,shalom p vick,shalom vick,,,
111352466,7050,Salem,97301,,nicodemus hardison,,,,
111070704,7062,Santa,87501,,CHASE VISA CARDHOLDER,georgia martinson,,,
113067917,7074,Austin,78701,10,CLELIA GAONA,,,,
112346779,7076,Salt Lake City,84111,,EDISON MOLINA,edison molina,,,
111590386,7089,Richmond,23219,9,ada fontana,ada fontana,,,
111268903,7058,Pierre,57501,9,SAN FULLERTON,san fullerton,,,
114557183,7074,Austin,78701,1,christia duong,,,,
112025855,7038,Columbus,43215,,shela h crump,,,7038,
117800311,7057,Montpelier,5602,,carmilla glover,,,,
118637396,7012,Trenton,8608,,ora dykes,,,7012,
117920957,7061,St. Anne,55102,10,leib nakamura,,,,
114811641,7052,Charleston,25301,12,ann lew,,,,
112063842,7065,Springfield,62701,,alton faulk,,,,
114335837,7046,Boston,2201,11,CHASE VISA CARDHOLDER,delvin banks,,,
112369887,7015,Des Moines,50309,13,nakeda p braden,nakeda braden,,,
110845064,7060,Jackson,39205,,OLANDO BOSTON,,,,
115712771,7044,Harrisburg,17101,,detrice callahan,,,,
112978691,7044,Harrisburg,17101,13,JOHNATHN HANSEN,,,,
110350930,7097,Sacramento,95814,,kirbi coats,,,,
117195342,7082,Oklahoma,73102,9,saxon duenas,,,,
112886762,7028,Montgomery,36104,13,,,7028,,
116146765,7065,Springfield,62701,12,CHISTINA SMALLWOOD,chistina smallwood,7065,,
115214697,7083,Atlanta,30303,,riannon ramey,,,,
114034897,7091,Providence,2903,,christain gunther,christain gunther,,,
110834361,7074,Austin,78701,,loree vest,,,,
119491015,7037,Lansing,48933,3,VALUE LINK CTS,kristinejoy whelan,,,
119121751,7055,Juneau,99801,9,deleena denney,,,,
119939826,7026,Honolulu,96813,3,joelle abell,,,,
111448575,7089,Richmond,23219,,hava miller,,,,
115101003,7024,Cheyenne,82001,6,valbona foley,valbona foley,,7024,
116878967,7046,Boston,2201,6,KARISTA ARAIZA,,,,
116610568,7089,Richmond,23219,4,kavon c lavender,,,,
116619772,7050,Salem,97301,,thoms ozzy garnett,thoms garnett,,,
112364802,7012,Trenton,8608,15,shekita ontiveros,,,,
113014358,7049,Tallahassee,32301,,kristiana hyde,,,7049,
111383009,7015,Des Moines,50309,11,RISE DENNISON,,,,
113920740,7041,Helena,59623,,carmalita wegner,,,,
110340604,7087,Boise,83702,12,davida person,davida person,,,
112549009,7044,Harrisburg,17101,,vidhya christensen,,,,
117082912,7021,Madison,53703,9,jimmie m fontana,jimmie fontana,,,
116880756,7044,Harrisburg,17101,5,DAMIN HICKEY,,,,
112383732,7024,Cheyenne,82001,2,RHIAN MAURO,,,,
111445818,7067,Lincoln,68502,,KATERRA SUNG,,,,
116112292,7064,Annapolis,21401,,CHRISTEL T VU,,,,
115292392,7057,Montpelier,5602,,johnnathan lassiter,,,,
117530828,7087,Boise,83702,,somer k mcbride,,,,
110407860,7088,Bismarck,58501,,damika olmos,damika olmos,,7088,
112796327,7032,Nashville,37219,,corina jean,,,,
117718357,7082,Oklahoma,73102,7,JULISA CANAAN BARRAZA,,,,
110641166,7051,Hartford,6103,6,ESTEVEN BENTLEY BETZ,,,7051,
111566837,7065,Springfield,62701,,ryne swann,,,,
114489014,7038,Columbus,43215,1,amberlee t hintz,amberlee hintz,,7038,
114747242,7052,Charleston,25301,11,PHI   HAUGEN,,,,
118028558,7050,Salem,97301,,,deleon lieberman,,,
111547678,7074,Austin,78701,,joab aparicio,joab aparicio,,,
119145588,7028,Montgomery,36104,6,sander duke gifford,,,,
118182865,7091,Providence,2903,,jeronica foster,jeronica foster,,,
113181528,7055,Juneau,99801,,eden lerner,,,,
113666961,7046,Boston,2201,,samuell ballesteros,samuell ballesteros,,,
113090340,7001,Albany,12207,5,NEESHA JADIEL KOEHLER,,,,
117427549,7049,Tallahassee,32301,,LEEANDER KELLEN MCHENRY,,,,
110785835,7067,Lincoln,68502,,shuntavia sutherland,,,,
110595754,7082,Oklahoma,73102,,HARMONIE CYRUS REDMAN,,,,
115780575,7097,Sacramento,95814,13,domenico jarvis,,,,
112111222,7001,Albany,12207,4,TOMMI CISNEROS,,,,
113204193,7026,Honolulu,96813,11,analiese gladden,analiese gladden,,,
118959941,7063,Olympia,98507,8,khan   motley,khan motley,,,
114279421,7085,Little Rock,72201,9,jenniferlee russo,,,7085,
112683005,7038,Columbus,43215,11,JAYNIE DEJESUS,,,,
113789449,7091,Providence,2903,,laquette linn,laquette linn,7091,,
112193990,7088,Bismarck,58501,14,tisha duarte,,,,
113350777,7075,Dover,19901,10,MARLYS CLAYTON KENNEDY,,,,
113362474,7085,Little Rock,72201,,corwyn e mccollum,corwyn mccollum,,,
110258146,7045,Indianapolis,46225,,DYNASTY LEARY,dynasty leary,,,
112999467,7026,Honolulu,96813,,RULA FORSYTHE,,,,
111651499,7049,Tallahassee,32301,,dionta lundy,,,,
115014072,7060,Jackson,39205,,JENAYA MOSES BIANCHI,jenaya bianchi,,,
119281450,7074,Austin,78701,1,nikhil santos sun,,,,
113657252,7012,Trenton,8608,1,tiesha kern,tiesha kern,7012,,
